,location,location_detail,price
서울특별시,영등포구,당산동5가,3263
서울특별시,영등포구,당산동6가,3263
서울특별시,영등포구,당산동,2638
서울특별시,영등포구,도림동,2366
서울특별시,영등포구,문래동1가,2590
서울특별시,영등포구,문래동2가,0
서울특별시,영등포구,문래동3가,2910
서울특별시,영등포구,문래동4가,0
서울특별시,영등포구,문래동5가,0
서울특별시,영등포구,문래동6가,3830
서울특별시,영등포구,양평동1가,3216
서울특별시,영등포구,양평동2가,3563
서울특별시,영등포구,양평동3가,3021
서울특별시,영등포구,양평동4가,3509
서울특별시,영등포구,양평동5가,3093
서울특별시,영등포구,양평동6가,2738
서울특별시,영등포구,신길동,2859
서울특별시,영등포구,대림동,2434
서울특별시,동작구,노량진동,3844
서울특별시,동작구,상도동,2690
서울특별시,동작구,상도1동,2952
서울특별시,동작구,본동,2757
서울특별시,동작구,흑석동,3647
서울특별시,동작구,동작동,2943
서울특별시,동작구,사당동,3081
서울특별시,동작구,대방동,2996
서울특별시,동작구,신대방동,2731
서울특별시,관악구,봉천동,2762
서울특별시,관악구,신림동,2976
서울특별시,관악구,남현동,3306
서울특별시,서초구,방배동,4815
서울특별시,서초구,양재동,4682
서울특별시,서초구,우면동,3772
서울특별시,서초구,원지동,2745
서울특별시,서초구,잠원동,4955
서울특별시,서초구,반포동,4891
서울특별시,서초구,서초동,4862
서울특별시,서초구,내곡동,2862
서울특별시,서초구,염곡동,3050
서울특별시,서초구,신원동,3024
서울특별시,강남구,역삼동,5320
서울특별시,강남구,포이동,0
서울특별시,강남구,개포동,4381
서울특별시,강남구,청담동,6584
서울특별시,강남구,삼성동,5841
서울특별시,강남구,대치동,5744
서울특별시,강남구,논현동,5114
서울특별시,강남구,압구정동,10800
서울특별시,강남구,세곡동,2857
서울특별시,강남구,자곡동,3065
서울특별시,강남구,율현동,2967
서울특별시,강남구,일원동,4447
서울특별시,강남구,수서동,4017
서울특별시,강남구,도곡동,5361
서울특별시,송파구,잠실동,5926
서울특별시,송파구,신천동,9170
서울특별시,송파구,풍납동,3114
서울특별시,송파구,송파동,4437
서울특별시,송파구,석촌동,5043
서울특별시,송파구,삼전동,4885
서울특별시,송파구,가락동,4211
서울특별시,송파구,문정동,3936
서울특별시,송파구,장지동,4576
서울특별시,송파구,방이동,4825
서울특별시,송파구,오금동,3879
서울특별시,송파구,거여동,3650
서울특별시,송파구,마천동,3552
서울특별시,강동구,명일동,3789
서울특별시,강동구,고덕동,3880
서울특별시,강동구,상일동,4073
서울특별시,강동구,하일동,0
서울특별시,강동구,길동,3369
서울특별시,강동구,둔촌동,3372
서울특별시,강동구,암사동,3131
서울특별시,강동구,성내동,3679
서울특별시,강동구,천호동,3559
